"Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: MassList Search","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: metabolites list_230424_ForCD","MS2","Reference Ion","Group Area: 2M33_neg","Group Area: 2M20_neg","Group Area: 2M31_neg","Group Area: 2M17_neg","Group Area: 2M26_neg","Group Area: 2M23_neg","Group Area: 2M16_neg","Group Area: 1M11_neg","Group Area: 2M22_neg","Group Area: 4M5_neg","Group Area: 1M10_neg","Group Area: 1M9_neg","Group Area: 4M4_neg","Group Area: 1M4_neg","Group Area: 1M7_neg","Group Area: 4M3_neg","Group Area: 1M2_neg","Group Area: 1M6_neg","Group Area: 4M2_neg","Group Area: 1M1_neg","Group Area: 1M5_neg","Group Area: 4M1_neg","Peak Rating: 2M33_neg.raw (F6)","Peak Rating: 2M20_neg.raw (F7)","Peak Rating: 2M31_neg.raw (F8)","Peak Rating: 2M17_neg.raw (F9)","Peak Rating: 2M26_neg.raw (F10)","Peak Rating: 2M23_neg.raw (F11)","Peak Rating: 2M16_neg.raw (F12)","Peak Rating: 1M11_neg.raw (F13)","Peak Rating: 2M22_neg.raw (F14)","Peak Rating: 4M5_neg.raw (F15)","Peak Rating: 1M10_neg.raw (F16)","Peak Rating: 1M9_neg.raw (F17)","Peak Rating: 4M4_neg.raw (F18)","Peak Rating: 1M4_neg.raw (F19)","Peak Rating: 1M7_neg.raw (F20)","Peak Rating: 4M3_neg.raw (F21)","Peak Rating: 1M2_neg.raw (F22)","Peak Rating: 1M6_neg.raw (F23)","Peak Rating: 4M2_neg.raw (F24)","Peak Rating: 1M1_neg.raw (F25)","Peak Rating: 1M5_neg.raw (F26)","Peak Rating: 4M1_neg.raw (F27)","Peak Rating: Blank5.raw (F28)"
NA,FALSE,"L-Histidine","C6 H9 N3 O2","Full match","Full match","Full match",-0.35,155.06942,154.06215,16.998,40128841.4194265,1,94.7,93.8,NA,"Single match found","DDA for preferred ion","[M-H]-1",28319818.7457668,33363247.8243585,32581101.4365424,8069607.86398152,37458456.6827225,26107233.8173932,5535508.16297223,32449551.2307737,23111321.4827322,7191017.62559174,40128841.4194265,34891630.1562741,26526169.8350087,6427497.23095187,24690485.5336987,25615639.2726333,27914523.8603213,26624073.0954254,23088637.1385729,22243435.5873677,21811453.8665089,20576733.7632918,5.1,6.2,5.1,2.9,7.3,4.6,4,4.6,4.6,3.5,5.7,5.1,4.6,4,4.6,5.1,5.1,5.1,4.6,4.6,5.7,5.1,NA
NA,FALSE,"Adenosine 3',5'-diphosphate","C10 H15 N5 O10 P2","Not the top hit","Partial match","Full match",-0.58,427.02917,426.02189,15.048,40026865.7011486,2,91.2,31.4,NA,"Multiple matches found","DDA for preferred ion","[M-H]-1",8882849.40810418,12160987.6682513,10038963.6056032,15306543.7293161,10663315.9199852,6809266.44609017,8929531.68564179,7949795.5889626,7820433.52225437,11169080.755886,15007596.0340007,13891569.9119667,16962667.3842917,11747183.9274011,7217732.33705882,10008990.8994588,9162537.69840975,12029153.2359027,35522727.378404,14960591.1360841,20144283.627096,40026865.7011486,5.1,6.7,6.7,7.3,5.1,5.1,5.7,6.7,6.2,6.7,7.8,5.1,7.3,6.7,6.2,5.1,5.1,6.2,7.8,7.3,7.3,7.3,NA
NA,FALSE,NA,"C14 H24 O12","Full match","No results","No results",-0.14,384.12672,383.11944,15.866,40003353.0563541,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",25898311.3516854,11996000.4367716,11464114.9498138,34990565.2230931,39402864.4712157,8908976.77620491,40003353.0563541,4377670.74560427,14154384.8724464,9778140.76559988,13877459.3014584,11196542.1436168,7534288.56322626,5480483.53399203,7324610.43389957,6702704.11701327,6604665.94685546,4032499.04734823,1922280.95456994,721987.301315186,588582.024193001,1341072.61491739,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.4,8.9,8.9,8.9,8.4,8.9,8.4,9.5,8.4,8.9,7.8,6.4,6.4,7.8,NA
NA,FALSE,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)","C43 H76 N O8 P","No match","No results","Full match",4.68,765.53444,764.52716,3.053,39532814.0548345,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M-H]-1",24099876.7740754,17606730.343467,17501863.4249563,16055129.4179397,18506869.951215,24141226.6022521,39532814.0548345,14780566.8388183,23434171.2830561,20616528.9929318,15908188.6314632,15074228.4580445,19060353.5938887,10758907.4256241,3139682.57851986,16970763.1039807,7940790.83333737,17383035.4577252,17322770.3917758,7294442.63452329,12533402.2998899,14150712.8519994,5.7,6.7,6.7,7.8,8.4,7.3,7.8,6.2,7.3,8.4,6.7,3.5,6.7,6.2,7.8,7.3,6.7,6.2,7.3,4,5.7,7.3,NA
NA,FALSE,"Mesylate","C H4 O3 S","No results","Partial match","Full match",-3.61,95.98777,94.98049,5.516,39506208.9202807,1,50.4,7.5,NA,"Single match found","DDA for preferred ion","[M-H]-1",26795352.7049772,31647235.6732393,31472596.4986086,31987133.1924875,30704723.5682683,28841246.2222822,13035041.5739599,11620586.9773941,39506208.9202807,12185323.7990813,30777882.6375707,26813237.1889686,30194807.4073176,28618406.7222103,27451153.0487088,29541443.5091945,28192202.2135652,27286600.9285526,13151180.7221019,27355770.1585979,25691181.0146928,9218766.86825857,4.6,5.1,4.6,4,4.6,4.6,4,4.6,2.9,4,4.6,5.1,5.1,4,5.1,4.6,5.1,6.2,5.7,4,4.6,4.6,NA
NA,FALSE,"Glycyl-Phenylalanine","C11 H14 N2 O3","Full match","No results","Full match",-1.13,222.10019,221.09291,6.853,39170309.9762647,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M-H]-1",4273599.60943813,11098247.4695442,15426656.9658002,9713844.84158891,10732468.7630432,16585114.0903556,8326525.36548778,39170309.9762647,10155060.6583469,4723939.65580695,13937425.7904696,32606830.2990337,3645456.90020975,15778961.4541051,12324620.0313461,7324422.07307896,20439933.6447753,10092915.8502259,1810723.90178442,3035233.60887011,4253278.83256093,1044472.87687123,2.9,4,5.1,5.1,4,5.1,4.6,6.2,5.1,2.9,6.2,NA,3.5,6.2,5.1,4,5.1,5.1,NA,3.5,4,2.4,NA
NA,FALSE,"8Z,11Z,14Z-Eicosatrienoic acid","C20 H34 O2","No match","Invalid mass","No results",-19.45,306.24992,305.24265,2.259,38854736.0133956,3,90.5,9.5,NA,"No matches found","DDA for preferred ion","[M-H]-1",6588215.6662304,9472427.39114031,8599534.74738827,17630447.1414294,12134677.099248,6759401.63476513,16215944.9572766,38854736.0133956,20417899.6999336,347089.764370244,32647045.9473088,30609256.2526606,6686850.47393293,27709031.1989446,25920546.7906965,13676264.9073066,22930769.1218996,18513842.395609,7765649.73329041,20538926.7101133,22180153.4244129,3518129.5280784,9.5,8.4,8.9,8.9,8.9,8.9,3.5,8.9,8.4,5.3,7.8,7.8,6.2,8.9,8.9,8.4,7.3,7.8,8.9,8.4,8.9,8.9,NA
NA,FALSE,NA,"C20 H44 N3 O P3","Full match","No results","No results",7.65,435.27305,434.26578,2.541,38703251.7130552,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",10693745.168788,8967797.04490175,28329307.5219471,38703251.7130552,31523923.0795841,20311168.2824705,7090599.14031312,9718469.36534886,7661004.42518633,25425018.1619377,15931993.39202,23517534.3823819,8277912.30322274,5868161.32872146,20516316.9258012,6561942.07002381,18503205.5821419,8230562.55925045,14058681.2164076,18545462.3448673,23911722.1658217,8606138.12160597,8.9,8.9,10,8.9,10,8.9,8.9,8.9,8.9,8.9,9.5,10,8.9,10,8.9,8.9,8.9,8.4,8.9,8.9,10,8.9,10
NA,FALSE,NA,NA,"No results","No results","No results",NA,257.24549,256.23822,2.963,38199970.8983025,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",17856261.8224642,17134527.8260855,15952289.2005793,38199970.8983025,1412782.61462897,13056020.3894281,35114735.1699804,33258541.6753823,19431438.4519547,16267232.8680003,31107208.0422759,29665601.3058178,16541053.9094752,18319294.8760918,5461962.80294612,20302477.6992756,9342126.62426396,16041007.4172315,82399.8176284053,17625328.1618012,15185878.189622,8746046.48489514,5.7,4.6,4.6,7.3,2.4,6.2,7.3,7.3,5.7,6.2,5.1,7.8,7.8,7.8,2.9,7.3,5.1,6.7,2.5,6.2,6.7,7.3,8.4
NA,FALSE,NA,"C45 H75 O2 P","Full match","No results","No results",-5.35,678.54684,677.53956,2.722,37777169.6373405,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",37777169.6373405,6143115.92117501,6635215.196778,10137722.0586839,5257699.77538349,4096688.1980666,9837685.07284199,2336359.53866983,6849254.60780737,33275612.2078612,15487507.5891805,13674283.4339508,6585648.5312406,12373112.9536863,9913350.93901471,9206251.78284037,7759417.6352763,4629050.86139752,11275134.1792654,8910315.44328703,7377257.85323305,7289185.6367213,7.8,NA,NA,NA,3.5,NA,NA,4,NA,6.7,NA,NA,NA,NA,NA,NA,NA,5.1,4.6,NA,4,4,NA
NA,FALSE,NA,"C17 H25 N6 O9 P","Full match","No results","No results",-7.5,488.1384,487.13112,8.03,37772497.4669223,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",16961365.2168414,15618250.1640655,11730207.9825985,22410608.2722369,11644819.8963557,4800322.1140082,27292404.6285664,24899304.4885418,37772497.4669223,5678961.74764548,24348400.8905724,27222800.914939,4267468.77981452,19537789.6404399,17820108.5480622,7129969.91154107,33946511.280996,16599749.9256999,1880361.13815955,14240424.0299555,8449175.66746725,2051400.7817152,5.1,5.1,7.8,5.1,9.5,7.3,6.7,6.2,7.8,5.1,7.8,7.3,5.7,7.8,6.2,7.3,7.3,6.2,5.7,6.7,7.8,4,NA
NA,FALSE,NA,"C37 H74 N8 O5 P2","Full match","No results","No results",4.92,772.52954,771.52226,2.191,37677803.4132322,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",26140715.7623475,25729968.6737727,16114065.9553314,11813048.041318,17648417.3132524,11674757.2190585,37677803.4132322,1206589.32988786,26455815.4854934,17741466.5649761,6675421.20634738,10507615.6014014,12280430.2333753,17452791.8292451,10942721.5950875,5557073.70824328,392374.247874999,8649965.14882485,9342122.9756123,10636791.1351395,9347208.54400633,22916378.8357148,7.3,6.2,6.2,5.7,6.7,5.7,6.7,6.2,8.4,6.7,8.9,NA,7.8,5.1,5.7,8.4,5.3,5.7,7.8,6.2,5.7,7.8,NA
NA,FALSE,"Stearic acid","C18 H36 O2","Not the top hit","Full match","No results",-1.24,284.27118,283.2639,16.606,37637135.4963281,2,94.2,9.7,NA,"No matches found","DDA for preferred ion","[M-H]-1",25728092.7000563,37637135.4963281,36226014.0758191,31354740.7013203,34931997.036254,30364310.626074,36815768.9423407,23963003.4682674,35706102.5729501,29266939.7271604,25168303.3776674,24744453.9265151,27829937.5154084,23560167.2690691,23248514.863329,20949799.4556107,21639696.0911935,21245996.2244918,24672196.2406489,18275674.1768636,17240257.4306035,24671657.3448099,4.6,3.5,4,4,5.1,3.5,3.5,3.5,2.9,3.5,4,6.2,4,3.5,3.5,4,3.5,3.5,2.9,NA,NA,NA,3.5
NA,FALSE,NA,"C4 H8 N2 O3 S","Full match","No results","No results",-1.09,164.02538,163.01811,3.719,37613577.6071596,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",37613577.6071596,716735.340421228,458821.285260013,424334.696567712,347582.741457343,1354948.97277544,3817709.26490318,1116301.21669346,9666262.76393624,21728430.8928619,609132.023901546,522825.002133709,5818059.27732045,581830.827562718,116919.730222214,560960.886317232,563581.320042875,206096.441130941,955220.935163951,738890.33428817,403722.968254292,1345862.15578982,8.9,3.2,4.2,5.3,2.1,4.6,6.7,7.8,8.4,8.4,4.8,2.6,7.3,4.2,2.3,3.7,4.2,2.3,4,2.6,3.7,6.7,NA
NA,FALSE,NA,"C8 H8 O6 S","Full match","No results","No results",-1.22,232.00388,230.9966,6.862,37499376.9568408,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",17380004.4416365,14028255.4241167,14648704.043713,8673660.73221625,22402825.1727087,9050064.3472475,16185833.2912016,6861117.70259217,8858344.25523553,9118860.94988423,4904621.55741013,8500977.13018446,15303502.7821639,2374446.39356016,36953033.5726638,37499376.9568408,12476303.4292695,5501637.95183955,23916546.1002705,5322596.25190472,4683581.36326694,19596259.975317,4.6,NA,4,4,4,3.5,4.6,4,4,3.5,4,4,4,NA,5.7,5.1,4,3.5,4,5.7,3.5,5.1,NA
NA,FALSE,NA,"C4 H5 N6 P","Full match","No results","No results",-2.4,168.03093,167.02365,4.596,37400700.7780637,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",108411.028408063,36201.7788764558,71792.5635830077,453606.409643727,694436.375868016,186002.790805661,587031.788486688,37400700.7780637,358246.645722733,23460.4666355321,28733063.4817418,31275501.8821787,81165.3575908721,37139868.6418413,15075600.37149,68601.9151659306,28319464.9861242,13337911.3777964,20745.0683893578,33458824.5514289,21674280.954525,46495.8542887054,0.7,5.8,0.3,1,3.2,0.7,2.1,7.3,2.1,NA,8.9,8.9,NA,8.9,6.7,NA,7.8,6.7,NA,8.9,7.8,3,NA
NA,FALSE,NA,"C30 H42 O","Full match","No results","No results",1.74,418.32429,417.31702,2.639,37361618.8118738,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",412698.41726928,1140488.62112222,30054.5478366848,641182.304390681,183384.371533196,390491.013813209,491851.936403838,24276107.1368254,127603.647264366,39696.0382419066,37361618.8118738,1231340.76386092,18621.433074001,8044714.98881768,572836.493954838,58864.8945167635,322600.161993345,208549.118344755,27279.0349482664,22128840.8325861,12494432.0630652,9473.06724433543,8,3.5,NA,NA,7.2,5.9,NA,8.9,NA,NA,8.9,NA,NA,8.9,NA,3.6,NA,4.5,3.6,8.9,8.9,NA,NA
NA,FALSE,"2-({4-[4-(2,4-dimethoxy-6-methylbenzoyloxy)-2-methyl-6-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzoyloxy]-2-hydroxy-6-methylphenyl}formamido)propanoic acid","C35 H39 N O16","No match","Full match","No results",-9.95,729.21963,728.21235,16.596,37256804.4486733,1,62.8,8.1,NA,"No matches found","DDA for preferred ion","[M-H]-1",29132087.4959145,18174034.3413105,17411389.2147771,33871704.2430746,34314430.9107818,15290245.8933798,37256804.4486733,3254353.97936182,21496531.1793999,16140261.2291952,12988906.1865626,8355356.37703279,12907138.0430591,5749956.3703909,8142473.53065138,10911506.8155314,6739648.57594353,4085721.57398925,2967746.92517246,311023.2821256,281640.227684443,2177041.44988557,8.4,9.5,9.5,7.3,9.5,8.4,9.5,9.5,7.8,7.8,7.8,5.1,8.4,7.3,7.3,9.5,7.3,8.9,9.5,9.1,6.4,9.5,NA
NA,FALSE,"D-Malic acid","C4 H6 O5","Full match","Partial match","Full match",-1.36,134.02134,133.01406,15.457,37254216.3721033,3,98.3,68.3,NA,"Single match found","DDA for preferred ion","[M-H]-1",18181909.2222952,19870984.9747535,22363520.5184867,10421446.4402866,16828727.9878099,15151565.4440616,10071917.7429292,24714669.3857028,12969111.1718287,20751581.6185344,18312523.9514985,19416804.8018554,24568228.279096,16382136.4914467,655917.015093798,21901961.0871435,20704728.1961744,19442063.2029402,37254216.3721033,16648890.0714043,15916110.2624082,36708972.3905243,NA,NA,5.7,NA,5.1,NA,NA,5.1,NA,NA,NA,NA,NA,4.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA
NA,FALSE,"[Similar to: Inosine-5'-monophosphate (IMP); ΔMass: 0.0211 Da]","C8 H13 N8 O6 P","Full match","Invalid mass","No results",-3.85,348.06823,347.06095,14.766,37129484.7614086,1,NA,NA,90.2,"No matches found","DDA for preferred ion","[M-H]-1",16435717.3034038,13511916.2346904,17611835.7692727,15093469.4324452,11099497.8194481,11993751.5477214,12889926.0811906,33304672.1359707,11023988.1967278,17267803.2943116,32174235.3092724,32215655.7724865,15199428.3672131,37129484.7614086,25280761.8797357,15285763.6822369,27749256.7520892,28828064.478846,13358835.8244103,29156980.1101641,30673067.0790174,12674819.6629437,8.9,8.9,8.9,8.9,7.8,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.4,NA
NA,FALSE,"L-Proline","C5 H9 N O2","Full match","No results","Full match",-1.99,115.0631,114.05582,13.039,37076410.4821364,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M-H]-1",27044826.0757132,19577887.1872214,26158497.6189212,12452699.3817323,23494649.8177359,20926504.3442491,15995583.4511327,37076410.4821364,14089708.3304567,22516049.6091466,27647704.4237012,26039608.0035663,18681715.4101606,12111817.1857643,19447028.6575293,27435733.2676945,27751274.9353491,12264095.2648896,21018359.8217961,16060010.2074236,21808267.4500876,17197224.3282822,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,3
NA,FALSE,NA,"C12 H12 O14","Full match","No results","No results",-0.16,380.02264,379.01537,3.469,36691542.3658465,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",35765257.8737352,32510787.3963855,24698895.9931838,36691542.3658465,32340036.4781417,26231646.8027469,33872545.9719932,23819372.1570089,28537397.6826124,26394934.5771892,18028229.6237128,16571710.8942387,18684044.3560282,8767751.64788351,18068909.5813761,20435330.7013035,18618126.0833033,12179602.8636115,16637432.2086284,12244560.9016737,14525679.6810743,12962731.1968458,7.8,8.9,7.3,8.4,8.9,7.8,7.8,7.8,8.9,8.4,8.9,7.8,7.8,8.4,7.8,8.4,8.4,8.4,7.8,8.4,8.4,8.4,NA
NA,FALSE,NA,"C4 H8 O4","Full match","No results","No results",-2.13,120.042,119.03473,13.093,36377084.8211303,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",19650817.6963101,26526374.5976696,22738132.5628948,24486759.1292606,16778963.2074056,12311686.7006011,25749282.9830693,21811964.6853611,22586485.9787374,22280646.2072693,36377084.8211303,22670594.2901953,21023080.6303973,23203377.6018722,24581263.9768246,26838247.4296341,27901285.2495459,18630922.9448563,15985349.1501913,19946921.0218378,17073539.509478,22104612.6871879,7.8,7.3,7.8,7.3,7.8,7.3,6.7,8.4,7.8,6.7,8.4,7.8,7.8,7.3,7.8,7.3,8.4,8.4,8.4,7.8,7.3,8.4,3.2
NA,FALSE,"[Similar to: 2-[(1-naphthylmethyl)thio]-N'-(2,2,2-trifluoroacetyl)acetohydrazide; ΔMass: -206.9968 Da]","C8 H9 N O","Full match","Invalid mass","No results",-2.03,135.06814,134.06086,4.063,36375990.8010075,10,NA,NA,72.4,"No matches found","DDA for preferred ion","[M-H]-1",18176976.1903917,18827921.8658519,11395746.708137,34518463.5463784,36375990.8010075,13781176.8196283,31925012.8457364,60501.1958455742,21954113.2517398,140430.40273359,97279.5021024978,141346.623788854,212948.899226539,66779.336982725,195182.456968939,151977.937041593,149587.213252508,59224.4308989437,118396.559944276,55618.692492496,93374.5390704861,517741.236473026,8.9,8.9,10,10,10,8.9,10,NA,8.9,NA,NA,NA,6.1,NA,NA,6.1,NA,NA,NA,NA,NA,9.7,7.6
NA,FALSE,NA,"C36 H62 O4","Full match","No results","No results",0.41,558.46504,557.45776,2.31,36369706.2338287,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",16447361.9874153,10945183.5706879,14231862.7066611,20647598.3162759,17446318.0378105,8349557.95808373,98977.0107166376,47337.9965203511,20125818.780909,3920672.24711065,76540.7724732703,14504981.2925741,3738342.38667871,9136179.11793493,36369706.2338287,6924228.84919176,22925857.3588694,36237773.8096256,5289232.72072819,18665569.1705092,15321.5315980377,5713621.1806089,8.4,10,6.2,8.9,7.3,7.8,3.9,4.1,6.7,6.7,0.9,8.9,6.7,8.9,8.9,8.4,10,8.9,9.5,9.5,6.5,6.7,NA
NA,FALSE,NA,"C2 H7 N3 O4","Full match","No results","No results",3.7,137.04416,136.03689,8.267,36197416.6303994,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",123700.924279322,187148.546327941,159699.490623778,159768.16161489,473725.344647811,124940.369112942,156449.355399598,36197416.6303994,152807.894238493,173034.260153535,24988799.7410124,31388225.3280123,138537.905760144,5369273.77785667,16652294.1094385,202275.709102075,21112066.4171532,22102882.0610003,150359.097911414,6567939.92989643,7534019.42375004,140801.053419793,NA,NA,NA,NA,2.6,NA,NA,8.9,NA,NA,7.3,8.4,1.7,1.8,7.3,NA,7.8,8.9,NA,8.4,7.3,NA,NA
NA,FALSE,"Glyoxylic acid","C2 H2 O3","Full match","Full match","No results",-1.89,74.00025,72.99298,3.81,36184782.102848,1,81.1,9.1,NA,"No matches found","DDA for preferred ion","[M-H]-1",30094862.9179134,34483666.569413,32718673.904125,36169166.6362977,35583884.6658559,25770743.3972972,36184782.102848,33737073.0754657,30759684.7072541,26880142.7359704,28188432.0316702,33510864.9583188,28501186.7335652,25400431.9854943,29728914.5805756,25081066.5367726,29745010.333129,27042918.7880412,26431541.6427437,22395807.0400141,26482416.1793339,26373647.7929614,5.7,6.2,6.2,5.7,6.2,6.2,5.7,6.2,5.1,5.7,5.7,6.2,6.2,6.2,5.1,6.2,5.1,6.2,6.2,5.7,5.7,6.2,3.2
NA,FALSE,"3-Oxocholic acid","C24 H38 O5","Not the top hit","No results","Full match",0.23,406.27202,405.26474,4.198,35851444.4832225,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M-H]-1",7989933.97596827,4582596.75026494,3249987.68002374,1459559.58880384,13542842.3524258,35851444.4832225,54013.1892343918,92489.9074308687,27602818.242884,90223.4069475234,888498.459861196,2460310.21636454,746776.326570499,345397.476005932,11799416.9009084,112015.868433827,334031.513003187,1641768.50198106,559393.583422843,170875.88451976,2387645.67258345,705081.918110892,8.4,7.8,5.1,5.1,8.4,7.3,NA,1.7,7.8,5.5,4.8,6.7,4.8,4.2,6.7,5.5,3.7,7.3,4.8,2.8,5.7,5.3,NA
NA,FALSE,NA,"C4 H4 N2 O3 S","Full match","No results","No results",9.75,159.99582,158.98855,15.999,35715484.0507859,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",32960524.0574222,33748224.4519133,30996583.5640163,29667364.8518045,33420117.9267244,27184942.9542571,28532045.3103854,33792347.6796337,28195945.1135422,30205561.401796,35207578.8051719,35715484.0507859,31047658.7491737,29648253.8867589,30033603.8988681,29886939.7639326,30836496.1686731,33198268.9547307,31198309.332433,26263064.5988829,29038109.9284812,31887765.6295841,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,2.3
NA,FALSE,NA,"C18 H39 P","Full match","No results","No results",4.17,286.28013,285.27286,2.279,35507447.8329467,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",3370989.98695063,4102197.83162932,5202405.2820108,7438560.33132034,6850827.75151721,5858374.99297556,5452330.02564862,35507447.8329467,5359920.15963246,3168369.05805566,30039617.2424763,23199497.3222972,3368521.7771637,24072411.2222618,16599964.3682478,3399312.23827162,16386903.5203364,20246447.7513351,1450777.62789571,23873058.6682646,18430861.4152881,3956336.77178459,9.5,8.9,8.9,6.7,8.9,7.3,8.4,8.9,8.9,8.4,8.4,8.9,7.3,7.8,8.9,8.9,8.9,8.4,8.9,8.4,8.4,8.9,10
NA,FALSE,NA,"C6 H8 O4","Full match","No results","No results",-1.74,144.04201,143.03473,13.073,35492428.6148838,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",20803496.6778464,26569267.9121522,24182474.6861772,23894810.005444,17873410.0577116,13599836.1865808,26428971.911012,21509809.2989285,23157695.2416473,23525842.5390913,35492428.6148838,21932935.8707018,21690722.3706381,22783672.6492555,24746835.8024757,27989958.104253,29055746.4791701,18726382.6726867,17315804.7816734,20164796.6562494,17456737.1643757,23103600.1442179,6.7,6.2,7.3,6.2,6.2,7.3,7.3,6.2,7.3,7.3,6.7,7.3,7.3,6.7,7.8,6.7,7.8,7.3,7.3,6.7,7.8,7.3,0.7
NA,FALSE,"DL-Lactic Acid","C3 H6 O3","Full match","Full match","No results",-1.93,90.03152,89.02424,15.867,35460971.1344639,2,78.1,8.9,NA,"No matches found","DDA for preferred ion","[M-H]-1",4556060.98488282,4997142.96181583,4155181.66926868,239639.697006413,5592825.91257549,3249190.5287161,5104549.64265599,3238424.72173533,3703697.24740605,35460971.1344639,10453005.1732119,2728702.97064259,4126038.37204001,2902637.71548297,3071009.54250175,3950283.19391658,24601880.1767845,2017988.20056019,3946474.30768524,2558701.88058733,2937854.66617808,3780408.9161265,5.7,3.5,4,2.8,5.7,2.9,6.2,2.4,3.5,5.1,4.6,4,2.9,2.9,2.9,2.4,5.1,2.9,NA,NA,NA,NA,NA
NA,FALSE,"DL-Lactic Acid","C3 H6 O3","Full match","Full match","No results",-2.25,90.03149,89.02422,16.604,35460971.1344639,2,78.1,8.9,NA,"No matches found","DDA for preferred ion","[M-H]-1",2001624.06788856,2385889.12109358,4155181.66926868,1672616.41233203,3497523.68640712,3249190.5287161,1413406.10199401,3238424.72173533,2804636.12880412,35460971.1344639,1259499.73398851,1264440.9907934,4126038.37204001,2902637.71548297,3071009.54250175,3950283.19391658,3214702.45000356,2017988.20056019,1062508.22642537,702703.059543755,802887.039253321,1014067.75484051,1.8,1.3,4,2.9,2.4,2.9,5.7,2.4,2.9,5.1,NA,NA,2.9,2.9,2.9,2.4,4,2.9,NA,NA,NA,NA,NA
NA,FALSE,NA,"C2 H4 O4 S","Full match","No results","No results",-1.98,123.98278,122.97551,8.082,35358245.3468861,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",11711343.4998442,1009224.03884179,35358245.3468861,10385984.0648645,2332706.27436894,20280385.1877232,9854247.65661346,2244892.06296202,9671115.60732919,8403179.38066333,11135096.8698649,16061210.0680044,14843520.3758536,9196835.1361378,12237333.3396387,15546140.781875,14037736.7497762,7005197.61483209,11886073.5989304,14393290.4918173,25840629.07033,7355225.52370035,4.6,2.4,4.6,3.5,5.1,4,5.1,5.7,5.1,2.4,5.1,4.6,5.1,4.6,5.1,4.6,3.5,2.9,4.6,5.1,4.6,2.9,4.6
