"Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: ChemSpider Search","Annot. Source: MassList Search","Annot. DeltaMass [Da]","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: metabolites list_230424_ForCD","MS2","Reference Ion","Area: 2M_22_pos.raw (F3)","Area: 2M_31_pos.raw (F4)","Area: 2M_20_pos.raw (F5)","Area: 2M_26_pos.raw (F6)","Area: 2M_23_pos.raw (F7)","Area: 2M_17_pos.raw (F8)","Area: 2M_33_pos.raw (F9)","Area: 2M_16_pos.raw (F10)","Area: 1M_09_pos.raw (F13)","Area: 1M_07_pos.raw (F14)","Area: 1M_11_pos.raw (F15)","Area: 1M_06_pos.raw (F16)","Area: 1M_10_pos.raw (F17)","Area: 4M_05_pos.raw (F19)","Area: 1M_05_pos.raw (F20)","Area: 4M_04_pos.raw (F21)","Area: 1M_02_pos.raw (F22)","Area: 4M_03_pos.raw (F23)","Area: 1M_04_pos.raw (F24)","Area: 4M_02_pos.raw (F25)","Area: 1M_01_pos.raw (F26)","Area: 4M_01_pos_20250210171958.raw (F27)","Group Area: 2M_22_pos","Group Area: 2M_31_pos","Group Area: 2M_20_pos","Group Area: 2M_26_pos","Group Area: 2M_23_pos","Group Area: 2M_17_pos","Group Area: 2M_33_pos","Group Area: 2M_16_pos","Group Area: 1M_09_pos","Group Area: 1M_07_pos","Group Area: 1M_11_pos","Group Area: 1M_06_pos","Group Area: 1M_10_pos","Group Area: 4M_05_pos","Group Area: 1M_05_pos","Group Area: 4M_04_pos","Group Area: 1M_02_pos","Group Area: 4M_03_pos","Group Area: 1M_04_pos","Group Area: 4M_02_pos","Group Area: 1M_01_pos","Group Area: 4M_01_pos_20250210171958","Peak Rating: 2M_22_pos.raw (F3)","Peak Rating: 2M_31_pos.raw (F4)","Peak Rating: 2M_20_pos.raw (F5)","Peak Rating: 2M_26_pos.raw (F6)","Peak Rating: 2M_23_pos.raw (F7)","Peak Rating: 2M_17_pos.raw (F8)","Peak Rating: 2M_33_pos.raw (F9)","Peak Rating: 2M_16_pos.raw (F10)","Peak Rating: 1M_09_pos.raw (F13)","Peak Rating: 1M_07_pos.raw (F14)","Peak Rating: 1M_11_pos.raw (F15)","Peak Rating: 1M_06_pos.raw (F16)","Peak Rating: 1M_10_pos.raw (F17)","Peak Rating: 4M_05_pos.raw (F19)","Peak Rating: 1M_05_pos.raw (F20)","Peak Rating: 4M_04_pos.raw (F21)","Peak Rating: 1M_02_pos.raw (F22)","Peak Rating: 4M_03_pos.raw (F23)","Peak Rating: 1M_04_pos.raw (F24)","Peak Rating: 4M_02_pos.raw (F25)","Peak Rating: 1M_01_pos.raw (F26)","Peak Rating: 4M_01_pos_20250210171958.raw (F27)"
NA,FALSE,"1,2-dihydroxyheptadec-16-yn-4-yl acetate","C19 H34 O4","No match","Invalid mass","No match","No results",17.02606,52187.84,343.27177,344.27888,4.061,7330963.75054897,1,57.2,7.9,NA,"No matches found","DDA for preferred ion","[M+H]+1",6054704.08961856,2912130.5131971,224235.492006562,3066483.03387862,1925307.8788036,5128812.39734904,2801503.91478895,4545256.83076288,5800869.99072571,210346.195905692,83038.9381760314,129125.602772568,2533511.06445893,2627142.15020957,7330963.75054897,3732450.22527017,583077.917668023,1099603.5653546,4989045.49521179,1511277.44577189,3613204.07384854,1578007.60509311,6054704.08961856,2912130.5131971,224235.492006562,3066483.03387862,1925307.8788036,5128812.39734904,2801503.91478895,4545256.83076288,5800869.99072571,210346.195905692,83038.9381760314,129125.602772568,2533511.06445893,2627142.15020957,7330963.75054897,3732450.22527017,583077.917668023,1099603.5653546,4989045.49521179,1511277.44577189,3613204.07384854,1578007.60509311,7.3,8.4,1.4,8.4,9.1,9.5,9.1,8.9,9.5,2,0.5,6.8,9.1,9.1,8.9,9.5,7.7,8.6,9.5,8,9.5,9.1
NA,FALSE,"1,2,3-Trihydroxybenzene","C6 H6 O3","Full match","Partial match","Partial match","Full match",4e-05,0.28,126.03173,127.039,15.063,13444013.8040495,7,76.9,57.6,NA,"Single match found","DDA for preferred ion","[M+H]+1",769410.329745357,13444013.8040495,3978704.95757633,2943182.07665257,1081974.11385393,589005.17664429,1372520.30219205,952748.542891262,3913492.60279897,1263169.5625953,1460622.29566291,607631.313597424,620964.341096126,212602.884179152,1902525.23518362,1361510.17100378,4279345.14301737,2313400.23829233,3219348.46931128,2399118.94258086,104354.769802256,4227415.97935108,769410.329745357,13444013.8040495,3978704.95757633,2943182.07665257,1081974.11385393,589005.17664429,1372520.30219205,952748.542891262,3913492.60279897,1263169.5625953,1460622.29566291,607631.313597424,620964.341096126,212602.884179152,1902525.23518362,1361510.17100378,4279345.14301737,2313400.23829233,3219348.46931128,2399118.94258086,104354.769802256,4227415.97935108,8,8.4,8.4,8.4,8.6,6.6,8.6,8,8.4,7.5,7,7.7,7.7,4.1,8.6,8.6,NA,8,7.8,8,4.7,8.9
NA,FALSE,"1,2,3-Trihydroxybenzene","C6 H6 O3","Full match","No results","Partial match","Full match",1e-04,0.83,126.0318,127.03903,15.724,2155013.30377338,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",2101333.72427975,2155013.30377338,1103558.61837273,1138371.40540013,368826.681061001,536724.978942432,889769.121121567,374966.795310206,1241932.50617645,1378011.66013609,1025948.47687956,658420.703900551,720413.657108522,425082.204188723,1259485.40184159,286360.197587858,623493.261076945,299514.019289699,1415778.5563726,430126.915394217,1446816.61688002,360607.917020307,2101333.72427975,2155013.30377338,1103558.61837273,1138371.40540013,368826.681061001,536724.978942432,889769.121121567,374966.795310206,1241932.50617645,1378011.66013609,1025948.47687956,658420.703900551,720413.657108522,425082.204188723,1259485.40184159,286360.197587858,623493.261076945,299514.019289699,1415778.5563726,430126.915394217,1446816.61688002,360607.917020307,7.5,7,8,7.5,5.5,7.7,7.5,2.3,7.5,8,7.5,7.2,7.2,6.6,8,5,7.7,5,8,7.2,7.5,4.5
NA,FALSE,"(−)-trans-Methyl dihydrojasmonate","C13 H22 O3","Full match","No results","Full match","No results",-0.00026,-1.13,226.15664,244.19045,2.387,7341305.58659569,0,NA,NA,NA,"No matches found","DDA for other ion","[M+NH4]+1",356154.475163641,938603.415802487,913504.399784294,2289807.38252967,573762.1578481,7341305.58659569,1177852.98027766,7166356.80515355,721957.461193117,600597.841084178,2345809.37461358,1781096.14397888,801120.521923448,3844844.49818397,5241663.77196259,3660461.42039817,3035434.77528082,616247.917877797,2795616.36894668,302717.5919984,4514688.4116415,1895578.00598585,356154.475163641,938603.415802487,913504.399784294,2289807.38252967,573762.1578481,7341305.58659569,1177852.98027766,7166356.80515355,721957.461193117,600597.841084178,2345809.37461358,1781096.14397888,801120.521923448,3844844.49818397,5241663.77196259,3660461.42039817,3035434.77528082,616247.917877797,2795616.36894668,302717.5919984,4514688.4116415,1895578.00598585,6.1,5.9,8,9.1,6.6,10,8,7.8,7.7,7.7,7.5,9.1,8.6,8.9,6.2,8.9,8.4,6.1,9.1,7.7,6.2,8.6
NA,FALSE,"(Â±)-Metalaxyl","C15 H21 N O4","Not the top hit","No results","Partial match","Full match",-0.00033,-1.17,279.14673,280.15401,8.935,113450.407602307,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",58968.4849981764,43588.586321389,103476.250293019,91802.419351458,75762.1035700377,59385.2650670389,48793.5803667654,39382.8158042843,70758.01619444,113450.407602307,27743.0453158522,32724.310317439,25543.9982736741,19110.8452768874,24593.0685996135,9312.60125209853,35187.2632340691,9374.33949167479,59788.3387153806,4943.94786545069,38556.4384645195,11119.8587707339,58968.4849981764,43588.586321389,103476.250293019,91802.419351458,75762.1035700377,59385.2650670389,48793.5803667654,39382.8158042843,70758.01619444,113450.407602307,27743.0453158522,32724.310317439,25543.9982736741,19110.8452768874,24593.0685996135,9312.60125209853,35187.2632340691,9374.33949167479,59788.3387153806,4943.94786545069,38556.4384645195,11119.8587707339,4.9,3.8,7.9,7.6,5.4,5.4,4.9,3.8,5.4,7.4,7.6,NA,NA,6,6.5,NA,6.5,4.3,3.8,NA,4.9,NA
NA,FALSE,"(±)-Tropinone","C8 H13 N O","Full match","No results","Full match","No results",-7e-05,-0.48,139.09965,123.07971,3.614,22907923.2793106,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H-NH3]+1",503579.784390361,766058.982652904,1119277.25630801,872028.264510292,524504.788006462,966917.005444616,302918.70345201,19120469.710736,815225.952909493,894104.12265506,100683.276513903,4733909.39987664,221549.582797458,899086.016221503,698605.148001839,776439.051230307,222634.082842269,856843.053831062,5902901.11227598,22907923.2793106,447312.803543761,1026490.09285015,503579.784390361,766058.982652904,1119277.25630801,872028.264510292,524504.788006462,966917.005444616,302918.70345201,19120469.710736,815225.952909493,894104.12265506,100683.276513903,4733909.39987664,221549.582797458,899086.016221503,698605.148001839,776439.051230307,222634.082842269,856843.053831062,5902901.11227598,22907923.2793106,447312.803543761,1026490.09285015,2.3,2.6,3.7,1.5,1.2,1,6.6,8.9,4.2,3.7,5.8,5.1,6.8,1.5,8.3,2.1,5.8,1.5,2.9,8.4,7.2,2.6
NA,FALSE,"(±)-Tropinone","C8 H13 N O","Full match","No results","Full match","No results",-6e-05,-0.42,139.09966,157.13333,1.029,218133.648028082,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+NH4]+1",183150.911730936,152802.983207975,198831.2097379,186083.645330726,200124.249349051,168947.146010678,138888.184190145,153156.268886042,110143.224149066,133677.059062274,126002.424335212,136473.082233855,167062.973370235,218133.648028082,147013.515430455,108350.130403482,120837.50433176,77879.1768390707,106628.268698426,129841.602515196,115693.70181282,103661.23079208,183150.911730936,152802.983207975,198831.2097379,186083.645330726,200124.249349051,168947.146010678,138888.184190145,153156.268886042,110143.224149066,133677.059062274,126002.424335212,136473.082233855,167062.973370235,218133.648028082,147013.515430455,108350.130403482,120837.50433176,77879.1768390707,106628.268698426,129841.602515196,115693.70181282,103661.23079208,8.5,2.5,6.8,7.4,6.8,7.9,5.8,5.8,6.3,8.5,5.8,4.7,8.5,7.4,4.1,6.8,3.6,NA,NA,4.7,3.6,NA
NA,FALSE,"(R)-Lipoic acid","C8 H14 O2 S2","No match","No results","No match","Full match",-0.00048,-2.31,206.04305,207.05032,18.868,1038999.86486852,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",498898.440831828,942623.01999156,941242.706618021,601041.446052962,816352.24571388,276050.381951478,958651.29909236,579155.618734685,866205.813565046,569733.653248989,1038999.86486852,307922.680919384,329433.428417041,449003.348908013,506980.841128693,533651.826981231,310385.78038661,486668.099217009,522545.322869009,457481.093266754,499904.100909435,466057.311998116,498898.440831828,942623.01999156,941242.706618021,601041.446052962,816352.24571388,276050.381951478,958651.29909236,579155.618734685,866205.813565046,569733.653248989,1038999.86486852,307922.680919384,329433.428417041,449003.348908013,506980.841128693,533651.826981231,310385.78038661,486668.099217009,522545.322869009,457481.093266754,499904.100909435,466057.311998116,5.5,7,7.5,5,5.9,6.1,6.4,6.1,6.4,5.5,6.4,6.6,6.1,6.1,6.1,6.6,5,5.5,6.1,7.2,6.1,6.1
NA,FALSE,"(E,E)-2,4-Dodecadienal","C12 H20 O","Full match","No results","Full match","No results",-0.00014,-0.79,180.15127,163.14799,2.388,1466275.66825729,0,NA,NA,NA,"No matches found","DDA for other ion","[M+H-H2O]+1",137579.802129793,151806.651597007,244914.204961256,490711.732229179,91977.6644344012,1391248.73303108,222574.414923308,1466275.66825729,288996.489165199,225530.455889894,446502.19925514,338334.983125192,185860.944827977,767633.767042838,956604.085282965,722129.285516424,824686.878625533,119714.479867732,432843.042488414,56154.5782267787,889761.427875383,429631.45682975,137579.802129793,151806.651597007,244914.204961256,490711.732229179,91977.6644344012,1391248.73303108,222574.414923308,1466275.66825729,288996.489165199,225530.455889894,446502.19925514,338334.983125192,185860.944827977,767633.767042838,956604.085282965,722129.285516424,824686.878625533,119714.479867732,432843.042488414,56154.5782267787,889761.427875383,429631.45682975,3,3.6,6.3,7.2,4.9,8.6,6.3,7.5,5.5,4.7,6.1,8.3,5.2,8,6.4,7.2,5.9,3.6,7.7,4.3,6.4,6.1
NA,FALSE,"(8Z,10E)-Dodeca-8,10-dienoylcarnitine","C19 H33 N O4","Not the top hit","No results","No results","Full match",-6e-04,-1.77,339.24036,340.24763,4.192,743567.096842775,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",307620.41760507,260944.872630966,743567.096842775,238065.286096417,194960.381661027,473861.970641694,175395.10864489,415702.675406406,343063.431353194,441185.363791132,73824.3779942464,444793.896681443,243190.959521629,82566.5441742356,288962.44452773,131716.350679552,31363.7040681804,50189.8582024412,432276.905351344,53613.9727754826,269738.844337079,44343.9910172963,307620.41760507,260944.872630966,743567.096842775,238065.286096417,194960.381661027,473861.970641694,175395.10864489,415702.675406406,343063.431353194,441185.363791132,73824.3779942464,444793.896681443,243190.959521629,82566.5441742356,288962.44452773,131716.350679552,31363.7040681804,50189.8582024412,432276.905351344,53613.9727754826,269738.844337079,44343.9910172963,3.9,5.2,6.1,4.1,2.5,5,4.1,5,4.5,6.1,1.6,2.8,2.5,2.2,2.8,6.3,1.6,3.8,4.5,4.3,4.1,0
NA,FALSE,"(8Z,10E)-Dodeca-8,10-dienoylcarnitine","C19 H33 N O4","Not the top hit","No results","No results","Full match",-0.00074,-2.19,339.24022,340.24749,4.328,323104.304139995,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",207649.785566097,75016.2126432059,165381.754975787,60006.1719683021,60262.8096132217,135434.760366792,68821.548938806,104047.849031496,323104.304139995,296182.416125216,137916.85102453,82652.7550662306,100201.395972392,83238.8998066606,185419.450371715,32336.149290201,58482.5332530239,51818.8107274584,190906.302301238,28812.891166953,205131.892956694,58815.0596285323,207649.785566097,75016.2126432059,165381.754975787,60006.1719683021,60262.8096132217,135434.760366792,68821.548938806,104047.849031496,323104.304139995,296182.416125216,137916.85102453,82652.7550662306,100201.395972392,83238.8998066606,185419.450371715,32336.149290201,58482.5332530239,51818.8107274584,190906.302301238,28812.891166953,205131.892956694,58815.0596285323,4.1,NA,NA,7.1,2.7,NA,3.8,NA,6.6,5,5.2,2.7,3.6,3.3,4.1,6.5,6,3.3,NA,1.1,4.1,4.3
NA,FALSE,"(7Z,10Z)-Hexadecadienoylcarnitine","C23 H41 N O4","Full match","Invalid mass","Partial match","Full match",-8e-04,-2.03,395.30276,396.31003,3.825,57830080.9477477,1,74.4,8.7,NA,"Single match found","DDA for preferred ion","[M+H]+1",1240158.55541983,8375787.23157052,18026925.9292787,33345348.7277517,6644969.36378712,54663030.7692297,4068074.59695011,8699920.12712229,56794482.4809956,57830080.9477477,3139634.292494,14107446.2016776,8785870.12445172,6055877.05821826,13461817.9772359,22226978.9990953,1160251.12237929,911738.654537468,11526873.4626073,2372129.14036473,1774238.21521271,17365943.9165322,1240158.55541983,8375787.23157052,18026925.9292787,33345348.7277517,6644969.36378712,54663030.7692297,4068074.59695011,8699920.12712229,56794482.4809956,57830080.9477477,3139634.292494,14107446.2016776,8785870.12445172,6055877.05821826,13461817.9772359,22226978.9990953,1160251.12237929,911738.654537468,11526873.4626073,2372129.14036473,1774238.21521271,17365943.9165322,8.6,5.7,9.5,NA,6.2,NA,9.5,8.4,9.5,NA,10,6.2,7.8,8.9,8.4,NA,9.1,6.4,6.2,6.4,6.4,9.5
NA,FALSE,"(7Z,10Z)-Hexadecadienoylcarnitine","C23 H41 N O4","Full match","Invalid mass","Partial match","Full match",-9e-04,-2.27,395.30266,396.30994,2.989,14107446.2016776,2,81.6,9.1,NA,"Single match found","DDA for preferred ion","[M+H]+1",2812912.20981746,825719.344397193,3338508.56280657,2922673.38959537,1138719.52718554,3543692.66952306,4068074.59695011,2036329.08355523,11957253.5479568,6967544.09192212,3132465.25628758,14107446.2016776,3576335.83561904,1872912.94369939,7461807.13070607,2366393.46194485,26352.868596355,836359.282119578,4728479.68487107,8628849.60282134,3367442.20446223,1041580.01921911,2812912.20981746,825719.344397193,3338508.56280657,2922673.38959537,1138719.52718554,3543692.66952306,4068074.59695011,2036329.08355523,11957253.5479568,6967544.09192212,3132465.25628758,14107446.2016776,3576335.83561904,1872912.94369939,7461807.13070607,2366393.46194485,26352.868596355,836359.282119578,4728479.68487107,8628849.60282134,3367442.20446223,1041580.01921911,NA,7.5,8.4,8.9,8,7.8,9.5,5.3,9.5,8.4,NA,6.2,7.8,7.5,8.4,5.9,2.2,5.9,8.4,9.5,9.5,5.9
NA,FALSE,"(6E,10E)-3,7,11,15-Tetramethyl-6,10,14-hexadecatrien-1-ol","C20 H36 O","Full match","No results","Full match","No results",-0.00043,-1.47,292.27619,310.31001,2.379,989594.074767258,0,NA,NA,NA,"No matches found","No MS2","[M+NH4]+1",50003.7939317663,170983.74286401,237901.272643915,388976.959322273,153455.993847584,989594.074767258,168709.70177016,428869.513285811,361522.460686598,348286.018546859,155332.846074819,223594.87678932,206959.824925025,382170.558449591,114965.114972955,398400.079630095,311296.433182798,203943.056261184,132862.223711728,189695.560435133,283189.228061926,355160.197540311,50003.7939317663,170983.74286401,237901.272643915,388976.959322273,153455.993847584,989594.074767258,168709.70177016,428869.513285811,361522.460686598,348286.018546859,155332.846074819,223594.87678932,206959.824925025,382170.558449591,114965.114972955,398400.079630095,311296.433182798,203943.056261184,132862.223711728,189695.560435133,283189.228061926,355160.197540311,7.1,5.8,5.2,5.5,7.4,7.5,4.7,6.1,2.8,5.5,4.7,7.4,4.1,6.1,6.8,6.6,3.4,2,7.9,3,5,6.6
NA,FALSE,"(5Z,8Z)-Tetradecadienoylcarnitine","C21 H37 N O4","No results","Invalid mass","Partial match","Full match",-0.00063,-1.7,367.27163,368.27891,4.009,22019689.1192924,1,60.3,8,NA,"Single match found","DDA for preferred ion","[M+H]+1",6472672.12083255,9365035.99835007,10054199.0185484,4122246.75407352,3900920.20173414,10528393.4804483,6285121.15050819,5513744.08584181,18818347.3515565,14012379.8247051,3492116.60317321,5563528.92862653,5564435.7872998,3043873.63768522,22019689.1192924,3870130.63588929,1096727.05309108,1419740.98630602,7879380.28774834,3096673.32545009,7262313.31541328,849698.407961825,6472672.12083255,9365035.99835007,10054199.0185484,4122246.75407352,3900920.20173414,10528393.4804483,6285121.15050819,5513744.08584181,18818347.3515565,14012379.8247051,3492116.60317321,5563528.92862653,5564435.7872998,3043873.63768522,22019689.1192924,3870130.63588929,1096727.05309108,1419740.98630602,7879380.28774834,3096673.32545009,7262313.31541328,849698.407961825,7.8,7.8,8.9,6.7,8.4,9.5,9.5,8.9,9.5,8.9,9.5,8.4,5.7,8.4,9.5,8.9,8.6,7,8.9,9.5,8.4,7.5
NA,FALSE,"(4R,5S,6R)-4-Amino-5,6-dihydroxy-2-oxo-7-(phosphonooxy)heptanoic acid","C7 H14 N O9 P","Full match","No results","Full match","No results",0.00012,0.42,287.04074,575.08875,14.396,1884389.61879305,0,NA,NA,NA,"No matches found","DDA for other ion","[2M+H]+1",1411814.03797435,1812524.50502173,1884389.61879305,1729142.99426917,1713932.85880723,1039624.29910245,1279506.77849823,853568.525110305,953919.392061268,958143.048414127,882911.94490561,599873.518482814,685904.364521868,946795.360980478,528206.646724195,1105528.52498103,1198961.34771352,1027746.5423422,922826.447951484,903320.471478763,921347.787936478,698646.816648402,1411814.03797435,1812524.50502173,1884389.61879305,1729142.99426917,1713932.85880723,1039624.29910245,1279506.77849823,853568.525110305,953919.392061268,958143.048414127,882911.94490561,599873.518482814,685904.364521868,946795.360980478,528206.646724195,1105528.52498103,1198961.34771352,1027746.5423422,922826.447951484,903320.471478763,921347.787936478,698646.816648402,7.5,8.6,6.4,7.5,8.6,8.6,8.6,7.5,8,8,8,7.2,7.2,8.6,8.3,8,8,7.5,8,7.5,5.9,4.5
NA,FALSE,"(4aS,5R,6S,8aS)-5-[(3E)-5-methoxy-3-methyl-5-oxopent-3-en-1-yl]-5,6,8a-trimethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid","C21 H32 O4","No results","Invalid mass","No results","No results",-165.60208,-475553.67,182.62798,366.26323,4.072,1852455.80864706,1,58.6,7.9,NA,"No matches found","DDA for other ion","[2M+H]+1",802288.881158618,1173973.77372222,1803049.9310541,590053.912926471,669295.001421615,1153290.74177131,1011931.10842488,860264.997491382,1852455.80864706,1212176.59287947,417786.676388879,616193.922208954,498587.762023902,315401.222421417,1783921.36112933,643831.211250191,1098188.0829846,249306.758382937,892590.460155096,277498.27446898,924722.375566803,129140.902853953,802288.881158618,1173973.77372222,1803049.9310541,590053.912926471,669295.001421615,1153290.74177131,1011931.10842488,860264.997491382,1852455.80864706,1212176.59287947,417786.676388879,616193.922208954,498587.762023902,315401.222421417,1783921.36112933,643831.211250191,1098188.0829846,249306.758382937,892590.460155096,277498.27446898,924722.375566803,129140.902853953,8,5.9,8.6,6.6,7.7,7.5,8,8,7.5,8,7.7,7.7,6.1,6.1,9.1,7.2,8,6.3,7.5,8.3,8.6,2.5
NA,FALSE,"(4-amino-1,2,5-oxadiazol-3-yl)(1-pyrrolidinyl)methanone oxime isomer","C7 H11 N5 O2","Not the top hit","No results","No results","Full match",-0.00142,-7.23,197.08985,198.09713,12.78,872526.090814115,0,NA,NA,NA,"Single match found","No MS2","[M+H]+1",393632.225880189,769740.110260589,792627.432685326,610427.363568613,309663.552102291,872526.090814115,370890.589685469,234935.674380983,453073.797357692,431418.438863096,247379.417606082,50287.342047158,313049.793520283,530292.03285704,614882.867705937,768650.955860294,266600.170216124,472333.716982597,446482.426598718,655033.803034887,611248.655278154,364253.87280859,393632.225880189,769740.110260589,792627.432685326,610427.363568613,309663.552102291,872526.090814115,370890.589685469,234935.674380983,453073.797357692,431418.438863096,247379.417606082,50287.342047158,313049.793520283,530292.03285704,614882.867705937,768650.955860294,266600.170216124,472333.716982597,446482.426598718,655033.803034887,611248.655278154,364253.87280859,0.7,2.1,3.2,1.2,0.7,1,6.1,4.1,0.7,3.4,1.4,3.8,1.2,1.2,2.3,2.6,2.5,2.3,0.7,2.8,2.3,1.2
NA,FALSE,"(3Z,6E)-N-Hydroxy-2,4,4,7-tetramethyl-6,8-nonadien-3-imine","C13 H23 N O","Full match","No results","Full match","No results",-0.00021,-0.99,209.17776,193.15855,2.389,1198915.30656635,0,NA,NA,NA,"No matches found","DDA for other ion","[M+H-NH3]+1",104113.778553161,207486.107190474,168517.569519059,508101.302555302,91420.3733599207,1081939.10708285,109222.612702275,1198915.30656635,155606.306512026,106343.305977672,358547.311691023,298507.678607258,153631.685946773,601519.151020717,735721.2650754,578794.529857734,777186.873582028,215461.728149266,381460.298995855,91189.3643056224,660825.19683236,288119.003744241,104113.778553161,207486.107190474,168517.569519059,508101.302555302,91420.3733599207,1081939.10708285,109222.612702275,1198915.30656635,155606.306512026,106343.305977672,358547.311691023,298507.678607258,153631.685946773,601519.151020717,735721.2650754,578794.529857734,777186.873582028,215461.728149266,381460.298995855,91189.3643056224,660825.19683236,288119.003744241,2.5,3,4.1,4.5,2.7,7.5,6.3,6.4,3.6,4.1,5.5,5.5,3,4.5,3.9,6.6,4.8,2.5,2.8,3.3,6.1,3.4
NA,FALSE,"(3r,4s)-Tofacitinib","C4 H5 N3 O2","Full match","No results","Full match","No results",-0.00019,-1.46,127.03799,128.04534,1.34,7388855.27688281,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",533163.971175349,357994.691606813,2805513.29620058,55673.2821538521,1950523.10261454,2412500.28326026,4176021.56536308,2827838.90400316,1460577.44762801,2541567.81692777,1959516.70506181,7388855.27688281,6208382.6529756,2666175.5632968,4785715.11274903,2724139.96599497,3644726.75295761,4456259.21933085,939412.031119601,3207143.74989651,1232427.65319448,1619590.76892273,533163.971175349,357994.691606813,2805513.29620058,55673.2821538521,1950523.10261454,2412500.28326026,4176021.56536308,2827838.90400316,1460577.44762801,2541567.81692777,1959516.70506181,7388855.27688281,6208382.6529756,2666175.5632968,4785715.11274903,2724139.96599497,3644726.75295761,4456259.21933085,939412.031119601,3207143.74989651,1232427.65319448,1619590.76892273,0.7,2.8,3.7,6.5,1.5,1,1.3,2.9,1,1,1,3.5,4.6,1,2.4,1,4,2.9,1,2.9,5.3,1
NA,FALSE,"(3-Hydroxy-2-oxo-2,3-dihydro-1H-indol-3-yl)acetonitrile","C10 H8 N2 O2","Full match","No results","Full match","No results",-0.00028,-1.5,188.05829,189.06562,3.793,320541.383600461,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",101380.359487126,67976.6236326818,320541.383600461,175969.336853675,72951.4029108852,112500.30470218,58173.517475699,65189.4947530626,176846.718828456,139404.802400814,113256.822000149,40705.1820008845,40338.9359059427,141068.314619573,27335.7340588184,132971.02239346,161572.761096453,156627.224667043,87173.2744909332,44294.3534241484,143205.928352695,27263.5392966441,101380.359487126,67976.6236326818,320541.383600461,175969.336853675,72951.4029108852,112500.30470218,58173.517475699,65189.4947530626,176846.718828456,139404.802400814,113256.822000149,40705.1820008845,40338.9359059427,141068.314619573,27335.7340588184,132971.02239346,161572.761096453,156627.224667043,87173.2744909332,44294.3534241484,143205.928352695,27263.5392966441,3.6,3.8,2.8,4.1,3.3,6.8,5.4,6.5,5.2,2.5,4.1,3.8,3.3,3.6,4.3,0.3,NA,5.2,5.4,2.2,NA,4.9
