"tissue","raw.file","sequence.id","ion.mode","sample","cohort","timepoint","name","formula","medrt","medmz","ion.count"
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_pv_neg","nega","2M23","2","pv","Pyruvic acid","C3H4O3",3.755,88.0121,9067441
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_pv_neg","nega","2M23","2","pv","Stearic acid","C18H36O2",2.198,284.76947,19455292
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_pv_neg","nega","2M23","2","pv","Valine","C5H11NO2",11.9165,116.570152,2657908.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_pv_neg","nega","2M23","2","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,764313.19
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_pv_neg","nega","2M23","2","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,7278862.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,268942.53
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Arachidonic acid","C20H32O2",2.1925,305.741516,27577966
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Citric acid","C6H8O7",15.183,191.01976,63669.38
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","D-Tryptophan","C11H12N2O2",9.496,204.5862045,5954741.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Glycine","C2H5NO2",14.387,74.024841,256083.64
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Alanine","C3H7NO2",14.045,88.5421295,3360006.25
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Arginine","C6H14N4O2",18.337,173.104416,180689.61
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Asparagine","C4H8N2O3",14.548,131.045731,133884.55
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Aspartic acid","C4H7NO4",14.634,132.030319,205963.86
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Cystine","C6H12N2O4S2",15.195,239.016739,744.15
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,862406.69
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,3441575.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,156511.55
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,3329153.25
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,121507992
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Leucine","C6H13NO2",9.946,130.589043,6390992
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Lysine","C6H14N2O2",18.448,145.596428,828003.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Methionine","C5H11NO2S",10.732,148.0439,1333837.38
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Phenylalanine","C9H11NO2",9.527,165.076538,4779360.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Proline","C5H9NO2",12.663,114.5577165,3323109.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Serine","C3H7NO3",14.571,104.035301,251719.7
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Threonine","C4H9NO3",14.098,118.050842,1508583
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","L-Tyrosine","C9H11NO3",11.515,180.066528,2107021.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Linoleic acid","C18H32O2",2.2255,279.734528,101051912
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Oleic acid","C18H34O2",2.208,282.251953,87756808
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Palmitic acid","C16H32O2",2.238,256.738342,63697840
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Pyruvic acid","C3H4O3",3.755,88.0121,32994464
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Stearic acid","C18H36O2",2.198,284.76947,38016208
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Valine","C5H11NO2",11.9165,116.570152,2688181
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","Valine-C13N15","C5H11NO2",11.926,122.085609,640935.06
"Serum","0100 and 0200 STD Compound List negative.csv","2M23_sys_sac_neg","nega","2M23","2","sys_sac","alpha-D-Glucose","C6H12O6",12.788,180.560341,8808237
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,1082358.88
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,12313952
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Citric acid","C6H8O7",15.183,191.01976,99173.38
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,717122.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Glycine","C2H5NO2",14.387,74.024841,121539.16
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Alanine","C3H7NO2",14.045,88.5421295,2934313.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Arginine","C6H14N4O2",18.337,173.104416,141766.08
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,87869.62
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,34193.1
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,2093.98
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,180369.89
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,1464922.12
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Histidine","C6H9N3O2",14.662,154.062378,78464.83
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,3322023.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,51660348
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Leucine","C6H13NO2",9.946,130.589043,5390570
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Lysine","C6H14N2O2",18.448,145.596428,465314.12
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Methionine","C5H11NO2S",10.732,148.0439,665852.31
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,2596324.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Proline","C5H9NO2",12.663,114.5577165,2855981.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Serine","C3H7NO3",14.571,104.035301,140411.17
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Threonine","C4H9NO3",14.098,118.050842,763736.31
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,594187.06
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Linoleic acid","C18H32O2",2.2255,279.734528,57871652
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Oleic acid","C18H34O2",2.208,282.251953,40902336
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Palmitic acid","C16H32O2",2.238,256.738342,40885000
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Pyruvic acid","C3H4O3",3.755,88.0121,6635546.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Stearic acid","C18H36O2",2.198,284.76947,24709760
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Valine","C5H11NO2",11.9165,116.570152,2839928.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,787509.56
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_pv_neg","nega","2M26","2","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,9082471
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,356350.41
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Arachidonic acid","C20H32O2",2.1925,305.741516,40703156
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Citric acid","C6H8O7",15.183,191.01976,238140.3
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","D-Tryptophan","C11H12N2O2",9.496,204.5862045,3656243.25
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Glycine","C2H5NO2",14.387,74.024841,112503.81
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Alanine","C3H7NO2",14.045,88.5421295,1110547.62
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Arginine","C6H14N4O2",18.337,173.104416,377199.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Asparagine","C4H8N2O3",14.548,131.045731,50177.19
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Aspartic acid","C4H7NO4",14.634,132.030319,152030.11
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Cystine","C6H12N2O4S2",15.195,239.016739,0
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,95212.99
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,1343028.12
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,156546.45
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,2940209
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,80615384
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Leucine","C6H13NO2",9.946,130.589043,5454998.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Lysine","C6H14N2O2",18.448,145.596428,787388.44
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Methionine","C5H11NO2S",10.732,148.0439,917990.81
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Phenylalanine","C9H11NO2",9.527,165.076538,2738199.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Proline","C5H9NO2",12.663,114.5577165,2250900.25
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Serine","C3H7NO3",14.571,104.035301,75553.56
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Threonine","C4H9NO3",14.098,118.050842,584322.44
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","L-Tyrosine","C9H11NO3",11.515,180.066528,845615.25
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Linoleic acid","C18H32O2",2.2255,279.734528,137225072
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Oleic acid","C18H34O2",2.208,282.251953,147023296
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Palmitic acid","C16H32O2",2.238,256.738342,136421264
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Pyruvic acid","C3H4O3",3.755,88.0121,21066740
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Stearic acid","C18H36O2",2.198,284.76947,78710992
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Valine","C5H11NO2",11.9165,116.570152,2339600
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","Valine-C13N15","C5H11NO2",11.926,122.085609,638856.31
"Serum","0100 and 0200 STD Compound List negative.csv","2M26_sys_sac_neg","nega","2M26","2","sys_sac","alpha-D-Glucose","C6H12O6",12.788,180.560341,7706182.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,1074629
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,9078932
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Citric acid","C6H8O7",15.183,191.01976,10721.86
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,992183
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Glycine","C2H5NO2",14.387,74.024841,169212.7
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Alanine","C3H7NO2",14.045,88.5421295,2162712.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Arginine","C6H14N4O2",18.337,173.104416,215497.45
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,127522.04
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,40446.34
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,0
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,338466.44
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,1748503
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Histidine","C6H9N3O2",14.662,154.062378,171511.16
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,5475478.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,55820956
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Leucine","C6H13NO2",9.946,130.589043,7259337.5
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Lysine","C6H14N2O2",18.448,145.596428,437163.22
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Methionine","C5H11NO2S",10.732,148.0439,743833.81
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,3462375.75
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Proline","C5H9NO2",12.663,114.5577165,3015635.25
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Serine","C3H7NO3",14.571,104.035301,96886.12
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Threonine","C4H9NO3",14.098,118.050842,489950.62
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,587532.81
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Linoleic acid","C18H32O2",2.2255,279.734528,63109652
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Oleic acid","C18H34O2",2.208,282.251953,34765632
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Palmitic acid","C16H32O2",2.238,256.738342,37174100
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Pyruvic acid","C3H4O3",3.755,88.0121,14162923
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Stearic acid","C18H36O2",2.198,284.76947,22290880
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Valine","C5H11NO2",11.9165,116.570152,3897250
"Serum","0100 and 0200 STD Compound List negative.csv","2M31_pv_neg","nega","2M31","2","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,839282
